Age,CabinNumber,CryoSleep,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_nan,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,FoodCourt,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,PassengerId,RoomService,ShoppingMall,Side_S,Side_nan,Spa,Transported,VIP,VRDeck
20.0,111,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0726_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29.0,1186,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5729_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
19.0,545,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8552_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17.0,398,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2062_01,583.0,753.0,1.0,0.0,0.0,0,0,0.0
16.0,1123,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6900_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
5.0,1023,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6309_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
34.0,129,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3932_02,2.0,805.0,1.0,0.0,29.0,1,0,0.0
22.0,661,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3511_01,124.0,1763.0,1.0,0.0,0.0,0,0,1014.0
24.0,1234,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6463_01,1256.0,8.0,1.0,0.0,1530.0,0,0,0.0
34.0,55,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0383_02,0.0,0.0,1.0,0.0,0.0,0,0,0.0
19.0,287,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4424_01,30.0,42.0,1.0,0.0,3565.0,0,0,7.0
13.0,390,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5953_01,157.0,1199.0,1.0,0.0,0.0,0,0,14.0
14.0,1164,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,757.0,0.0,0.0,0.0,5608_01,30.0,115.0,0.0,0.0,0.0,1,0,0.0
43.0,164,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2741_01,471.0,133.0,0.0,0.0,2.0,0,0,692.0
27.0,658,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
60.0,1276,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7902_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
40.0,669,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,3200_01,4.0,669.0,0.0,0.0,0.0,0,0,773.0
39.0,687,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3648_01,0.0,0.0,1.0,0.0,1144.0,0,0,0.0
45.0,116,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3679_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
39.0,195,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1.0,0.0,0.0,5040_02,10.0,0.0,1.0,0.0,6216.0,0,0,101.0
42.0,471,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2455_01,554.0,1168.0,1.0,0.0,0.0,0,0,275.0
11.0,734,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4498_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
22.0,472,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,0.0,0.0,7069_01,0.0,0.0,1.0,0.0,663.0,0,0,0.0
38.0,328,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2063_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
22.0,638,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3061_01,664.0,0.0,0.0,0.0,65.0,0,0,0.0
26.0,297,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9069_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
30.0,91,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,632.0,1.0,0.0,0.0,2589_04,0.0,0.0,0.0,0.0,673.0,0,1,2272.0
23.0,1633,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8477_01,0.0,51.0,1.0,0.0,1711.0,0,0,219.0
0.0,943,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5812_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
27.0,113,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18481.0,1.0,0.0,0.0,3428_02,0.0,0.0,0.0,0.0,2.0,1,0,3875.0
41.0,336,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9049_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
1.0,525,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3301_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
27.0,289,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,7728_01,0.0,0.0,1.0,0.0,40.0,0,0,7621.0
18.0,729,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3527_01,733.0,688.0,0.0,0.0,1.0,0,1,0.0
22.0,882,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5496_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
55.0,428,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6693_01,0.0,719.0,0.0,0.0,274.0,0,0,0.0
26.0,135,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.0,1.0,0.0,0.0,4262_02,1.0,4790.0,0.0,0.0,270.0,0,0,5116.0
19.0,1352,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8320_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
19.0,14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0453_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,1228,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6437_01,14.0,1.0,1.0,0.0,528.0,1,0,109.0
13.0,688,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4196_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
28.0,264,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300.0,1.0,0.0,0.0,3928_01,3.0,0.0,1.0,0.0,1250.0,0,0,1148.0
0.0,117,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0770_05,0.0,0.0,1.0,0.0,0.0,1,0,0.0
13.0,601,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9134_01,590.0,32.0,1.0,0.0,363.0,0,0,0.0
39.0,72,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10153.0,1.0,0.0,0.0,1897_01,0.0,1.0,1.0,0.0,78.0,1,0,5063.0
34.0,305,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,1.0,0.0,0.0,7833_01,0.0,6.0,1.0,0.0,2445.0,0,0,1128.0
51.0,1365,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,8511_01,590.0,73.0,1.0,0.0,0.0,0,0,82.0
3.0,655,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3995_05,0.0,0.0,0.0,0.0,0.0,0,0,0.0
28.0,319,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2423.0,1.0,0.0,0.0,8458_05,1004.0,0.0,1.0,0.0,0.0,1,0,17.0
51.0,1217,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,574.0,0.0,0.0,0.0,5887_02,201.0,40.0,0.0,0.0,0.0,0,0,11.0
31.0,317,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1669_01,2436.0,147.0,1.0,0.0,16.0,0,0,0.0
20.0,481,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7226_01,3191.0,211.0,1.0,0.0,21.0,0,0,117.0
38.0,72,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,354.0,1.0,0.0,0.0,1897_02,0.0,0.0,1.0,0.0,1806.0,1,0,0.0
17.0,686,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4189_01,558.0,3.0,1.0,0.0,0.0,0,0,1226.0
17.0,297,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1818_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
36.0,1267,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6122_01,0.0,700.0,0.0,0.0,0.0,1,0,0.0
30.0,672,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4098_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
41.0,89,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2867_01,71.0,1617.0,0.0,0.0,31.0,0,0,0.0
14.0,1052,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5151_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
57.0,1368,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,839.0,0.0,0.0,0.0,8383_06,0.0,1.0,0.0,0.0,0.0,1,0,2.0
38.0,1343,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8261_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
35.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0201_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
0.0,469,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2944_04,0.0,0.0,1.0,0.0,0.0,1,0,0.0
27.0,32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0849_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
22.0,551,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8595_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
41.0,105,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3304_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
22.0,1316,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8168_05,753.0,0.0,1.0,0.0,0.0,0,0,0.0
31.0,239,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,0.0,0.0,3539_01,1.0,274.0,1.0,0.0,27.0,0,0,376.0
46.0,133,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4090_01,227.0,1546.0,1.0,0.0,3.0,1,0,2.0
19.0,396,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,783.0,0.0,1.0,0.0,6186_01,61.0,110.0,0.0,0.0,0.0,1,1,0.0
22.0,186,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
35.0,961,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4741_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
13.0,1059,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,671.0,0.0,0.0,0.0,6540_01,0.0,0.0,0.0,0.0,8.0,1,0,0.0
14.0,103,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3029_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
42.0,187,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1002_02,1050.0,715.0,1.0,0.0,0.0,0,0,3.0
27.0,124,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,554.0,0.0,0.0,0.0,1688_01,233.0,0.0,1.0,0.0,0.0,0,0,0.0
22.0,948,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5858_01,483.0,0.0,1.0,0.0,304.0,1,0,21.0
15.0,1647,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,8544_01,114.0,22.0,1.0,0.0,419.0,0,0,0.0
17.0,1028,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6380_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
62.0,218,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5684_04,0.0,0.0,1.0,0.0,0.0,1,0,0.0
23.0,159,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2618_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
2.0,82,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
29.0,441,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2261_01,0.0,885.0,1.0,0.0,0.0,1,0,0.0
23.0,1278,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7914_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20.0,197,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,353.0,0.0,0.0,0.0,3181_01,4.0,193.0,0.0,0.0,241.0,0,0,0.0
43.0,937,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.0,1.0,0.0,4552_01,375.0,1990.0,0.0,0.0,36.0,1,0,0.0
56.0,349,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9141_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
55.0,66,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1927_01,2424.0,1.0,1.0,0.0,0.0,0,0,284.0
0.0,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9275_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
2.0,233,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7188_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
18.0,998,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4911_01,0.0,0.0,0.0,0.0,702.0,0,0,0.0
19.0,829,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5133_06,0.0,0.0,0.0,0.0,0.0,1,0,0.0
38.0,481,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7432_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
45.0,553,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8416_01,0.0,635.0,1.0,0.0,2.0,1,0,0.0
14.0,508,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3215_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
11.0,974,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6020_06,0.0,0.0,0.0,0.0,0.0,0,0,0.0
38.0,101,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.0,1.0,0.0,0.0,3001_01,0.0,0.0,0.0,0.0,425.0,0,1,4359.0
42.0,423,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6343_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
29.0,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8444.0,1.0,0.0,0.0,3732_02,0.0,0.0,1.0,0.0,2989.0,0,0,8735.0
19.0,1239,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,7714_01,0.0,62.0,0.0,0.0,24.0,0,0,1686.0
35.0,1442,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8904_01,522.0,1.0,0.0,0.0,324.0,0,0,60.0
38.0,168,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5344_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
29.0,192,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6095_01,3564.0,802.0,0.0,0.0,0.0,0,0,0.0
13.0,232,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,1211_05,1.0,843.0,1.0,0.0,78.0,1,0,10.0
18.0,770,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3706_02,131.0,980.0,0.0,0.0,1.0,1,0,0.0
44.0,140,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,525.0,0.0,0.0,0.0,0663_01,86.0,16.0,0.0,0.0,49.0,1,0,39.0
10.0,1411,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8694_02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8.0,1368,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8383_05,0.0,0.0,0.0,0.0,0.0,0,1,0.0
27.0,995,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5192_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
18.0,1688,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,8161_01,1157.0,50.0,0.0,0.0,0.0,0,0,0.0
52.0,404,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2478_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16.0,109,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2858_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,1658,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,221.0,0.0,0.0,0.0,8606_02,13.0,0.0,1.0,0.0,1154.0,0,0,0.0
18.0,244,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1311.0,0.0,0.0,0.0,1225_01,2.0,60.0,0.0,0.0,28.0,1,0,1.0
22.0,162,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2273_01,0.0,0.0,1.0,0.0,10.0,0,0,778.0
13.0,1144,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6017_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
27.0,1131,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6992_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
20.0,1183,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,802.0,0.0,0.0,0.0,7365_01,0.0,0.0,0.0,0.0,16.0,0,0,0.0
25.0,388,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2403_01,7.0,0.0,1.0,0.0,877.0,0,0,0.0
28.0,470,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,141.0,0.0,0.0,0.0,2956_01,3.0,0.0,1.0,0.0,0.0,0,0,1689.0
40.0,1230,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6448_01,0.0,433.0,1.0,0.0,343.0,0,0,0.0
28.0,253,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,1.0,0.0,0.0,7775_01,7.0,0.0,0.0,0.0,4.0,0,0,6027.0
41.0,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,371.0,1.0,0.0,0.0,6729_01,0.0,0.0,1.0,0.0,1701.0,0,0,21.0
20.0,1457,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,725.0,0.0,0.0,0.0,7616_01,11.0,0.0,1.0,0.0,0.0,1,0,0.0
57.0,259,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7083_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
67.0,324,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,1.0,0.0,0.0,8605_01,0.0,0.0,1.0,0.0,2279.0,0,0,293.0
31.0,234,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1216.0,1.0,0.0,0.0,3425_01,0.0,0.0,1.0,0.0,897.0,0,0,478.0
15.0,1398,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8610_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
38.0,319,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
37.0,556,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8668_03,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21.0,650,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3964_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,177,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2540_01,345.0,451.0,1.0,0.0,0.0,0,0,582.0
54.0,408,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2087_01,0.0,872.0,1.0,0.0,0.0,1,0,1.0
0.0,124,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0599_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
19.0,319,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8458_03,0.0,0.0,1.0,0.0,0.0,1,0,0.0
